Código,Nome,PU,Taxa Indicativa,data,Indexer
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,455.3,5.78,25/09/2024,IPCA +
FURN21,FURNAS CENTRAIS ELETRICAS S/A,1232.62,6.63,25/09/2024,IPCA +
GASC15,RUMO MALHA PAULISTA S/A (*) (**),965.29,6.57,25/09/2024,IPCA +
GASC16,RUMO MALHA PAULISTA S/A (*),1014.73,6.54,25/09/2024,IPCA +
GASC17,RUMO MALHA PAULISTA S/A,969.02,6.53,25/09/2024,IPCA +
GASC22,RUMO MALHA PAULISTA S/A (*),1130.23,6.55,25/09/2024,IPCA +
GASC23,RUMO MALHA PAULISTA S/A (*),1133.98,6.6,25/09/2024,IPCA +
GASC25,RUMO MALHA PAULISTA S/A (*) (**),966.03,6.53,25/09/2024,IPCA +
GASC26,RUMO MALHA PAULISTA S/A (*),1025.69,6.51,25/09/2024,IPCA +
GASC27,RUMO MALHA PAULISTA S/A,965.73,6.57,25/09/2024,IPCA +
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,1489.65,6.03,25/09/2024,IPCA +
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,1119.96,6.52,25/09/2024,IPCA +
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,1056.39,6.83,25/09/2024,IPCA +
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,1113.68,5.71,25/09/2024,IPCA +
GBSP11,GBS PARTICIPACOES S.A. (*),1102.66,7.1,25/09/2024,IPCA +
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),721.3,6.69,25/09/2024,IPCA +
GRRB24,AGUAS GUARIROBA S/A (*) (**),11809.31,8.58,25/09/2024,IPCA +
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),1096.87,6.87,25/09/2024,IPCA +
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),1099.72,7.09,25/09/2024,IPCA +
HARG11,HOLDING DO ARAGUAIA S.A. (*),1189.69,6.95,25/09/2024,IPCA +
HBSA11,HIDROVIAS DO BRASIL S.A. (*),1144.47,7.17,25/09/2024,IPCA +
HBSA21,HIDROVIAS DO BRASIL S.A. (*),1135.56,7.05,25/09/2024,IPCA +
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),1352.58,6.82,25/09/2024,IPCA +
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),1120.87,7.37,25/09/2024,IPCA +
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),1183.75,6.83,25/09/2024,IPCA +
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,8539.24,5.54,25/09/2024,IPCA +
IGSN15,IGUA SANEAMENTO S.A,1143.46,8.05,25/09/2024,IPCA +
IRJS14,IGUA RIO DE JANEIRO S.A. (*),1162.64,8.13,25/09/2024,IPCA +
IRJS15,IGUA RIO DE JANEIRO S.A. (*),966.82,8.14,25/09/2024,IPCA +
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,955.07,6.47,25/09/2024,IPCA +
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),1309.55,6.92,25/09/2024,IPCA +
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),1022.43,6.93,25/09/2024,IPCA +
JALL11,JALLES MACHADO S.A.,1110.36,6.87,25/09/2024,IPCA +
JALL13,JALLES MACHADO S.A.,1077.85,6.79,25/09/2024,IPCA +
JALL14,JALLES MACHADO S.A. (*),1083.88,6.9,25/09/2024,IPCA +
JALL15,JALLES MACHADO S.A. (*),1016.9,6.82,25/09/2024,IPCA +
JALL21,JALLES MACHADO S.A.,1107.16,6.79,25/09/2024,IPCA +
JALL24,JALLES MACHADO S.A. (*),1083.9,7.06,25/09/2024,IPCA +
JSMLB5,SIMPAR S.A. (*),1133.67,9.26,25/09/2024,IPCA +
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),1000.8,6.51,25/09/2024,IPCA +
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),1313.97,6.6,25/09/2024,IPCA +
KLBNA5,KLABIN S/A,979.53,6.36,25/09/2024,IPCA +
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,1077.61,8.58,25/09/2024,IPCA +
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),1081.82,8.54,25/09/2024,IPCA +
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,1094.59,6.37,25/09/2024,IPCA +
LORTA7,LOCALIZA RENT A CAR,1069.52,8.49,25/09/2024,IPCA +
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),1178.87,6.74,25/09/2024,IPCA +
MEZ511,MEZ 5 ENERGIA S.A.,1262.45,7.44,25/09/2024,IPCA +
MGSP12,EDP TRANSMISSAO SP-MG S.A.,1202.81,6.76,25/09/2024,IPCA +
MNAU13,MANAUS AMBIENTAL S/A,1335.75,6.1,25/09/2024,IPCA +
MOVI18,MOVIDA PARTICIPACOES S/A (*),1034.29,10.0,25/09/2024,IPCA +
MOVI37,MOVIDA PARTICIPACOES S/A (*),1123.7,8.88,25/09/2024,IPCA +
MRSAA1,MRS LOGÍSTICA S/A (*),1021.42,6.57,25/09/2024,IPCA +
MRSAB1,MRS LOGÍSTICA S/A (*),1031.74,6.5,25/09/2024,IPCA +
MRSAC1,MRS LOGÍSTICA S/A (*),1032.72,6.57,25/09/2024,IPCA +
MRSL27,MRS LOGÍSTICA S/A,589.62,5.82,25/09/2024,IPCA +
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,954.44,6.57,25/09/2024,IPCA +
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),1009.14,8.76,25/09/2024,IPCA +
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),1087.15,6.73,25/09/2024,IPCA +
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),1068.79,6.74,25/09/2024,IPCA +
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),1304.55,7.41,25/09/2024,IPCA +
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),1441.54,9.49,25/09/2024,IPCA +
NEOE16,NEOENERGIA S/A,1246.88,6.58,25/09/2024,IPCA +
NEOE26,NEOENERGIA S/A,1012.69,6.52,25/09/2024,IPCA +
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,580.31,5.9,25/09/2024,IPCA +
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,689.08,5.9,25/09/2024,IPCA +
NTEN11,NORTE ENERGIA S/A,1302.71,8.59,25/09/2024,IPCA +
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,19932.53,5.65,25/09/2024,IPCA +
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),1003.86,6.62,25/09/2024,IPCA +
OMGE12,OMEGA GERAÇÃO S/A,1198.22,6.81,25/09/2024,IPCA +
OMGE22,OMEGA GERAÇÃO S/A,1194.83,6.87,25/09/2024,IPCA +
OMGE31,OMEGA GERAÇÃO S/A (*) (**),1331.99,7.96,25/09/2024,IPCA +
OMGE41,OMEGA GERAÇÃO S/A,1311.82,6.71,25/09/2024,IPCA +
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,912.7,6.67,25/09/2024,IPCA +
ORIG11,ORIGEM ENERGIA S.A (*),1050.2,8.53,25/09/2024,IPCA +
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,1397.98,6.57,25/09/2024,IPCA +
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),1043.94,6.57,25/09/2024,IPCA +
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),1039.33,6.57,25/09/2024,IPCA +
PASN12,PARANAGUA SANEAMENTO S/A (*),806.94,7.52,25/09/2024,IPCA +
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),1126.06,6.81,25/09/2024,IPCA +
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),1000.26,6.94,25/09/2024,IPCA +
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),1020.4,6.91,25/09/2024,IPCA +
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),1337.65,6.37,25/09/2024,IPCA +
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,1185.6,6.36,25/09/2024,IPCA +
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),1275.64,6.26,25/09/2024,IPCA +
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,1099.61,6.39,25/09/2024,IPCA +
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),1144.36,6.9,25/09/2024,IPCA +
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,892.8,6.69,25/09/2024,IPCA +
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),1046.7,6.66,25/09/2024,IPCA +
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),1030.01,7.4,25/09/2024,IPCA +
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,660.46,6.35,25/09/2024,IPCA +
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),1129.37,6.85,25/09/2024,IPCA +
QUAT12,ACUCAREIRA QUATA S/A (*) (**),1304.43,6.42,25/09/2024,IPCA +
QUAT13,ACUCAREIRA QUATA S/A (*),1144.17,7.04,25/09/2024,IPCA +
RAHD11,RIO ALTO STL HOLDING I S.A (*),1107.32,9.0,25/09/2024,IPCA +
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),1119.97,7.73,25/09/2024,IPCA +
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),999.99,6.89,25/09/2024,IPCA +
RDVE11,RDVE SUBHOLDING S.A. (*),1303.07,6.9,25/09/2024,IPCA +
RECV11,PETRORECONCAVO S.A. (*),1029.07,7.41,25/09/2024,IPCA +
RESA14,RAIZEN ENERGIA S/A,1230.02,6.59,25/09/2024,IPCA +
RESA15,RAIZEN ENERGIA S/A,1291.15,6.67,25/09/2024,IPCA +
RESA17,RAIZEN ENERGIA S/A (*) (**),1111.33,6.64,25/09/2024,IPCA +
RESA27,RAIZEN ENERGIA S/A (*) (**),1098.93,6.72,25/09/2024,IPCA +
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),1097.28,6.46,25/09/2024,IPCA +
RIPR22,RIO PARANA ENERGIA S/A (*),1121.56,6.6,25/09/2024,IPCA +
RIS412,AGUAS DO RIO 4 SPE S.A (*),10.23,7.63,25/09/2024,IPCA +
RIS414,AGUAS DO RIO 4 SPE S.A (*),1.01,7.44,25/09/2024,IPCA +
RIS422,AGUAS DO RIO 4 SPE S.A (*),10.05,7.86,25/09/2024,IPCA +
RIS424,AGUAS DO RIO 4 SPE S.A (*),1.01,7.82,25/09/2024,IPCA +
RISP12,SPE SANEAMENTO RIO 1 S.A (*),10.24,7.61,25/09/2024,IPCA +
RISP14,SPE SANEAMENTO RIO 1 S.A (*),1.01,7.59,25/09/2024,IPCA +
RISP22,SPE SANEAMENTO RIO 1 S.A (*),10.05,7.87,25/09/2024,IPCA +
RISP24,SPE SANEAMENTO RIO 1 S.A (*),1.0,7.94,25/09/2024,IPCA +
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),1249.52,7.66,25/09/2024,IPCA +
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),1108.28,7.83,25/09/2024,IPCA +
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),1193.9,6.92,25/09/2024,IPCA +
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),1173.53,6.95,25/09/2024,IPCA +
RUMOA2,RUMO S/A,1283.82,6.55,25/09/2024,IPCA +
RUMOA3,RUMO S/A,1260.93,6.58,25/09/2024,IPCA +
RUMOA4,RUMO S/A,1361.03,6.54,25/09/2024,IPCA +
RUMOA5,RUMO S/A (*) (**),1111.28,6.52,25/09/2024,IPCA +
RUMOA6,RUMO S/A (*),1109.85,6.63,25/09/2024,IPCA +
RUMOA7,RUMO S/A (*),1009.1,6.77,25/09/2024,IPCA +
RUMOB1,RUMO MALHA NORTE S/A,488.06,5.9,25/09/2024,IPCA +
RUMOB3,RUMO S/A,1237.0,6.69,25/09/2024,IPCA +
RUMOB5,RUMO S/A (*) (**),1031.64,6.63,25/09/2024,IPCA +
RUMOB6,RUMO S/A (*),1034.79,6.7,25/09/2024,IPCA +
RUMOB7,RUMO S/A (*),1040.64,6.6,25/09/2024,IPCA +
SABP12,RIO+ SANEAMENTO BL3 S.A (*),1070.56,7.65,25/09/2024,IPCA +
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,1120.79,6.64,25/09/2024,IPCA +
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,1009.99,6.71,25/09/2024,IPCA +
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,1008.51,6.76,25/09/2024,IPCA +
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,12581.65,6.39,25/09/2024,IPCA +
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),1122.65,6.82,25/09/2024,IPCA +
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),1100.45,6.73,25/09/2024,IPCA +
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),1100.82,6.65,25/09/2024,IPCA +
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,652.25,7.06,25/09/2024,IPCA +
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),1264.43,6.43,25/09/2024,IPCA +
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,733.21,6.11,25/09/2024,IPCA +
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,1273.75,6.51,25/09/2024,IPCA +
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),1240.51,6.54,25/09/2024,IPCA +
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,1207.12,6.6,25/09/2024,IPCA +
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),1124.58,6.52,25/09/2024,IPCA +
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),1087.6,6.66,25/09/2024,IPCA +
SERI11,SERRA DO SERIDO F2 HOLDING S.A.,1015.52,7.03,25/09/2024,IPCA +
SMTO14,SAO MARTINHO S/A,1076.54,6.89,25/09/2024,IPCA +
SMTO24,SAO MARTINHO S/A,1083.83,6.68,25/09/2024,IPCA +
SNRA13,SONORA ESTANCIA S/A (*),1173.08,7.7,25/09/2024,IPCA +
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),906.73,6.45,25/09/2024,IPCA +
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,903.52,6.53,25/09/2024,IPCA +
SUZB19,SUZANO S.A. (*),1032.84,6.7,25/09/2024,IPCA +
SUZB29,SUZANO S.A. (*),1046.16,6.54,25/09/2024,IPCA +
SUZBA0,SUZANO S.A. (*),1030.8,6.36,25/09/2024,IPCA +
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),1227.4,7.37,25/09/2024,IPCA +
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,1397.72,6.61,25/09/2024,IPCA +
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),1188.56,6.86,25/09/2024,IPCA +
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),1231.78,6.63,25/09/2024,IPCA +
TAEE33,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,517.46,6.26,25/09/2024,IPCA +
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,1073.53,6.69,25/09/2024,IPCA +
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,997.55,6.57,25/09/2024,IPCA +
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,1088.35,6.45,25/09/2024,IPCA +
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,999.89,6.64,25/09/2024,IPCA +
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,1075.83,6.62,25/09/2024,IPCA +
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,1013.65,6.63,25/09/2024,IPCA +
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,1055.54,6.67,25/09/2024,IPCA +
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,701.3,5.7,25/09/2024,IPCA +
TBEG11,TIBAGI ENERGIA SPE S/A,1007.61,7.66,25/09/2024,IPCA +
TBLE15,ENGIE BRASIL ENERGIA S.A.,606.31,5.86,25/09/2024,IPCA +
TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),1001.14,6.35,25/09/2024,IPCA +
TCII11,AES TUCANO HOLDING II S.A (*),1214.99,6.83,25/09/2024,IPCA +
TIET18,AES TIETE ENERGIA S/A,967.42,6.78,25/09/2024,IPCA +
TIET29,AES TIETE ENERGIA S/A (*) (**),1272.22,6.65,25/09/2024,IPCA +
TIET39,AES TIETE ENERGIA S/A (*) (**),1302.98,6.66,25/09/2024,IPCA +
TIMS12,TIM S.A.,1159.37,6.49,25/09/2024,IPCA +
TNHL11,TUCANO HOLDING III S.A (*),1238.31,6.82,25/09/2024,IPCA +
TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,1068.02,8.4,25/09/2024,IPCA +
TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),1156.63,6.5,25/09/2024,IPCA +
TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,1029.22,6.56,25/09/2024,IPCA +
TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),1042.94,6.98,25/09/2024,IPCA +
TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,1153.3,6.6,25/09/2024,IPCA +
TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,1251.71,6.72,25/09/2024,IPCA +
TRPLA4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),1048.27,6.59,25/09/2024,IPCA +
TRPLB4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),1064.82,6.5,25/09/2024,IPCA +
TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),1022.87,6.47,25/09/2024,IPCA +
TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),988.73,6.77,25/09/2024,IPCA +
UHSM12,UHE SAO SIMAO ENERGIA S/A,1134.37,6.63,25/09/2024,IPCA +
UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),1107.31,7.99,25/09/2024,IPCA +
UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),803.95,6.8,25/09/2024,IPCA +
USAS11,USINA SANTA ADÉLIA S.A.,1142.8,6.77,25/09/2024,IPCA +
UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,1011.88,6.64,25/09/2024,IPCA +
UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,958.99,6.68,25/09/2024,IPCA +
UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,1397.04,6.84,25/09/2024,IPCA +
UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,1230.66,6.84,25/09/2024,IPCA +
VALE38,VALE S/A,1279.81,5.67,25/09/2024,IPCA +
VALE48,VALE S/A,1594.41,6.57,25/09/2024,IPCA +
VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",1070.02,9.6,25/09/2024,IPCA +
VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",1099.78,9.7,25/09/2024,IPCA +
VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),1144.89,8.61,25/09/2024,IPCA +
VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,1100.02,6.76,25/09/2024,IPCA +
VDEN12,VERDE 08 ENERGIA SA,1399.4,5.97,25/09/2024,IPCA +
VERO12,VERO S.A. (*),1086.53,8.53,25/09/2024,IPCA +
VERO13,VERO S.A. (*),1001.68,8.84,25/09/2024,IPCA +
VLIM13,VLI MULTIMODAL S/A (*),1131.23,6.6,25/09/2024,IPCA +
VLIM14,VLI MULTIMODAL S/A (*),1037.46,6.6,25/09/2024,IPCA +
VLIM15,VLI MULTIMODAL S/A (*),1017.83,6.58,25/09/2024,IPCA +
VPLT12,VIAPAULISTA S.A.,576.25,6.47,25/09/2024,IPCA +
VRDN12,VIARONDON CONCESSIONÁRIA DE RODOVIA S/A,1161.42,7.8,25/09/2024,IPCA +
WDPR11,WINDEPAR HOLDING S. A.,1057.1,6.67,25/09/2024,IPCA +
XNGU17,XINGU RIO TRANSMISSORA DE ENERGIA S.A. (*),1058.85,6.95,25/09/2024,IPCA +
CEEBB2,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),10515.24,106.82,24/09/2024,% do DI
CEPE20,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),10549.23,107.68,24/09/2024,% do DI
DASAA1,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),10063.73,129.38,24/09/2024,% do DI
DASAB0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10295.46,128.38,24/09/2024,% do DI
DASAC0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10019.45,130.76,24/09/2024,% do DI
GGBRB6,GERDAU S/A (*) (**),1042.61,107.52,24/09/2024,% do DI
HAPV21,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),1026.95,108.23,24/09/2024,% do DI
KLBNA2,KLABIN S/A,10331.49,105.13,24/09/2024,% do DI
LORTA5,LOCALIZA RENT A CAR (*) (**),1050.08,106.63,24/09/2024,% do DI
LORTB3,LOCALIZA RENT A CAR (*) (**),5151.46,114.16,24/09/2024,% do DI
LORTD4,LOCALIZA RENT A CAR (*),7536.25,110.58,24/09/2024,% do DI
MULP17,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10486.04,103.1,24/09/2024,% do DI
PETR36,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),1022.99,104.59,24/09/2024,% do DI
RADL14,RAIA DROGASIL S/A (*) (**),1040.05,102.74,24/09/2024,% do DI
SAPR29,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),10177.44,115.21,24/09/2024,% do DI
TAEE16,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),1050.41,102.22,24/09/2024,% do DI
TFLE15,LOCALIZA FLEET S.A. (*) (**),1018.66,115.05,24/09/2024,% do DI
UNDAC2,UNIDAS S/A (*) (**),1047.19,113.7,24/09/2024,% do DI
UNDAC3,UNIDAS S/A (*),1039.59,115.64,24/09/2024,% do DI
AALM11,AURA ALMAS MINERACAO S.A. (*) (**),529.89,1.76,24/09/2024,DI +
AALR13,CENTRO DE IMAGEM DIAGNOSTICOS S/A (*) (**),933.97,9.0,24/09/2024,DI +
AEGE16,EQUIPAV SANEAMENTO S.A. (*) (**),1050.27,2.88,24/09/2024,DI +
AEGP14,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),510.93,0.44,24/09/2024,DI +
AEGP17,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),1066.07,1.47,24/09/2024,DI +
AEGP19,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1060.88,1.8,24/09/2024,DI +
AEGPA1,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1013.37,2.27,24/09/2024,DI +
AEGPA3,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),1016.85,1.98,24/09/2024,DI +
AEGPA4,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1082.37,2.35,24/09/2024,DI +
AEGPA7,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1017.59,1.92,24/09/2024,DI +
AEGPA9,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1044.92,2.32,24/09/2024,DI +
AEGPB7,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),1023.79,2.2,24/09/2024,DI +
AERI11,AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A,641.29,12.21,24/09/2024,DI +
AERI12,AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A,915.46,10.94,24/09/2024,DI +
AESB11,AES BRASIL ENERGIA S.A. (*) (**),307.52,1.35,24/09/2024,DI +
AETE11,AETE - AMAZONIA EMPRESA TRANSMISSORA DE ENERGIA S.A. (*) (**),657.08,1.75,24/09/2024,DI +
AGAU13,AGASUS S.A. (*),1012.35,3.97,24/09/2024,DI +
ALGA19,ALGAR TELECOM S/A (*) (**),1050.83,0.28,24/09/2024,DI +
ALGA28,ALGAR TELECOM S/A,10151.6,0.54,24/09/2024,DI +
ALGAA1,ALGAR TELECOM S/A (*),1046.74,0.76,24/09/2024,DI +
ALGAA2,ALGAR TELECOM S/A (*),1039.84,1.02,24/09/2024,DI +
ALGTA3,ALGAR TELECOM S/A (*),1024.29,1.06,24/09/2024,DI +
ALMC12,ALUBAR METAIS E CABOS S.A (*) (**),785.63,4.63,24/09/2024,DI +
ALSO15,ALIANSCE SONAE SHOPPING CENTER S/A (*) (**),1011.71,0.76,24/09/2024,DI +
ALSO16,ALIANSCE SONAE SHOPPING CENTER S/A (*) (**),1019.76,0.89,24/09/2024,DI +
ALSO25,ALIANSCE SONAE SHOPPING CENTER S/A (*) (**),1020.24,1.0,24/09/2024,DI +
ALSR12,ALSOL ENERGIAS RENOVAVEIS S/A (*) (**),1006.64,1.55,24/09/2024,DI +
ALTF11,ALTHAIA S.A. INDUSTRIA FARMACEUTICA (*) (**),1027.39,2.15,24/09/2024,DI +
ALUP17,ALUPAR INVESTIMENTO S/A (*) (**),1056.74,0.63,24/09/2024,DI +
AMBP16,AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A (*) (**),1053.12,2.52,24/09/2024,DI +
ANHB10,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*) (**),380.51,0.45,24/09/2024,DI +
ANHBA2,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),1057.75,0.47,24/09/2024,DI +
ANHBA3,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*) (**),1017.44,0.52,24/09/2024,DI +
ANHBA4,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),1064.51,1.06,24/09/2024,DI +
APPSB2,AUTOPISTA PLANALTO SUL S/A (*),1009.62,1.8,24/09/2024,DI +
